0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,cEXT,cNEU,cAGR,cCON,cOPN
-0.2547832,0.31248096,0.15066944,0.25915816,0.054377742,-0.7507075,0.464435,1.0855263,-0.041784268,-0.24880084,0.16199021,-0.44002584,0.15248868,0.23033877,-0.012927097,-0.116064936,0.19186893,-0.37908295,-0.22502261,-1.0497718,-0.018871428,0.24546298,0.21616118,-0.12052436,0.10692219,-0.00027605522,-0.23724073,-0.18550427,-0.25233278,-0.010104046,0.51004374,0.110979,0.7211357,-0.532281,-0.33932346,0.86697024,0.26863095,-0.50008327,-0.015138098,-0.6338099,-0.17756914,-0.44926167,-0.27279437,-0.17869562,0.55350626,-0.20727198,-0.38562617,-0.37860522,0.4838722,0.24633479,0.18907414,-0.36111325,-0.28171703,0.011259808,-0.15050496,0.12459544,0.1542708,-0.2672418,-0.42955783,0.276136,0.21825063,0.14591886,0.48334417,-0.16785346,-0.5846342,0.48851848,0.08201534,0.23853916,-0.8575578,0.4277082,-0.1793334,0.27014756,0.2554371,-0.027198348,0.29366097,-0.112572424,0.1557432,-0.2764722,-0.7043955,0.01579481,0.013696881,-0.0974982,-0.6654072,0.63215697,-0.30620828,-0.18880403,0.16990724,0.47948903,0.3039018,-0.06965377,0.47999722,0.4467759,0.021171262,0.006968324,0.8743638,0.19126505,0.11034889,-0.047283694,-0.08626023,-0.027846208,1,0,1,1,0
-0.20021604,0.22551002,0.25683117,0.3044393,0.19924276,-0.5146147,0.5185019,1.0882244,-0.11058296,-0.27642286,0.047634393,-0.4059179,0.05568495,-0.03790573,-0.022748932,-0.19704281,0.20378993,-0.46342283,-0.2891872,-1.0434002,-0.04347294,0.28987017,0.1650106,-0.15807806,0.13101785,0.0872723,-0.2773204,-0.21085708,-0.37101698,0.1525492,0.35764852,0.22711225,0.6034361,-0.58239484,-0.26069936,1.0186465,0.24011976,-0.3611296,-0.017320551,-0.7009475,0.0855237,-0.54996127,-0.21925026,-0.08791506,0.5696183,-0.22055505,-0.27053306,-0.46051812,0.4225769,0.27068916,0.33493266,-0.3670547,-0.34630793,0.026267447,-0.23444067,0.10633123,0.19358678,-0.26153865,-0.38603222,0.101235084,0.21971342,0.22564596,0.53346425,-0.21837887,-0.667923,0.41439867,0.1656224,0.30358982,-0.8177109,0.43200764,-0.16130593,0.24775125,0.2278315,0.10839338,0.3434744,-0.008918481,0.13388602,-0.304986,-0.5879868,0.09713388,0.033402503,-0.25771505,-0.5944255,0.56854606,-0.26046267,-0.10032237,0.1522658,0.578151,0.31290996,-0.015799787,0.5397954,0.47943303,0.16108759,0.056254037,0.8686701,0.27161062,0.11923552,0.08243228,-0.09541271,-0.087602444,1,1,0,1,1
-0.08678109,0.17732516,0.20148833,0.12035778,0.16479093,-0.67888886,0.4069243,1.289558,0.022021445,-0.21378028,0.0066851364,-0.5149722,0.08604893,0.12580587,0.07231632,-0.23667955,0.25453818,-0.752688,-0.20531546,-1.1745049,0.101504326,0.21838677,0.16545303,-0.17552033,0.10074329,0.18529831,-0.2787856,-0.08821246,-0.19744526,0.24568915,0.41048643,0.1213703,0.5976998,-0.64762825,-0.34189612,0.8561183,0.34578404,-0.46094102,0.028047157,-0.6797169,0.04237583,-0.5988101,-0.11547237,-0.09538508,0.6364052,-0.13945726,-0.46763948,-0.35875174,0.33073133,0.30364153,0.29870456,-0.3295808,-0.09361895,-0.081986606,-0.13394801,0.23051575,0.0968396,-0.14044563,-0.36822128,0.13783525,0.05338029,0.094446234,0.54641145,-0.02683523,-0.6293583,0.46917373,0.18722944,0.32330436,-0.9689381,0.43355265,-0.043478858,0.33237877,0.21176825,-0.042262264,0.30671662,-0.10333618,0.2026367,-0.18959509,-0.5848558,0.029368017,-0.09871974,-0.2508218,-0.72450286,0.5959677,-0.16265441,-0.22810674,0.312777,0.5172153,0.42069075,-0.18403305,0.6481937,0.3742286,0.023865242,-0.038492694,0.7300553,0.14269347,0.081662655,-0.018174194,0.015359644,-0.11868597,1,0,0,1,0
-0.18471101,0.15455261,0.18322161,0.10034573,0.083621435,-0.6239291,0.32633436,1.1107558,-0.16641416,-0.22472237,-0.06338305,-0.40419444,0.0956147,0.16992287,0.17815605,-0.25347778,0.2647291,-0.52160025,-0.1838926,-1.0732033,0.10671613,0.13381778,0.21552458,-0.18906932,0.14688073,0.07788093,-0.18729429,-0.10212088,-0.19606167,0.15169494,0.4094561,0.10663987,0.5827701,-0.53686297,-0.26353016,0.8102271,0.36198768,-0.45807943,-0.059804983,-0.6291449,0.017161787,-0.4068159,0.044871595,-0.072186284,0.54888135,-0.19209242,-0.38923937,-0.286815,0.23821089,0.2811071,0.21191622,-0.22752367,-0.2219038,-0.035593964,-0.3230208,0.26227778,0.034203216,-0.17876834,-0.41101485,0.15009189,0.14415854,0.2070548,0.45736468,-0.08080346,-0.58651793,0.40826648,0.16462973,0.3298336,-0.8762911,0.48602885,-0.11399273,0.29379985,0.255874,0.0635986,0.32978168,0.019988706,0.20242238,-0.18374385,-0.55463785,0.098737404,-0.0752347,-0.25222912,-0.69391465,0.5888872,-0.17502938,-0.13384362,0.34400424,0.5874054,0.3275906,-0.10073687,0.43651766,0.35908842,-0.119083926,0.06222298,0.74670726,0.17204024,0.08843776,-0.13848764,0.11598446,-0.09562578,0,0,0,1,1
-0.084147155,0.29834792,0.21929823,0.18136153,0.103804335,-0.51825994,0.45073494,1.1016105,0.15431601,-0.12019095,0.03854541,-0.44852695,0.15853988,0.042131595,-0.142362,-0.14870724,0.13707526,-0.56970876,-0.095213965,-0.91112554,0.09196169,0.24300925,0.042459972,-0.09797709,0.16707498,0.17976731,-0.2671924,-0.24774095,-0.38677058,0.09071781,0.30674782,0.20926698,0.5086108,-0.57767785,-0.32129437,0.85990906,0.085517764,-0.3484229,0.025309542,-0.60454816,-0.026416333,-0.51992166,-0.37001336,-0.08391595,0.462333,-0.2478632,-0.4627688,-0.40194312,0.46441144,0.23912127,0.32158196,-0.46263003,-0.26949555,-0.03700539,-0.12575202,0.16368066,0.0692658,-0.21390203,-0.45387203,0.15098837,0.08066814,0.11331072,0.36204326,-0.09381288,-0.5740163,0.39614663,0.024187826,0.31023315,-0.72881436,0.31924546,-0.1362575,0.29254964,0.15332772,-0.11579089,0.25710115,-0.11695277,0.13673128,-0.3503426,-0.68216735,0.063254125,-0.14028884,-0.227529,-0.64223415,0.6295744,-0.28834826,-0.24370518,0.11639707,0.50402844,0.3442839,-0.2341472,0.6192618,0.5253596,0.1359308,0.037395917,0.72134405,0.35356468,0.028047312,0.048821483,-0.20080285,-0.0653545,1,1,1,0,1
-0.16836785,0.30278257,0.1459514,0.20663927,0.09337413,-0.64280945,0.25692016,1.0982049,-0.03401355,-0.10668104,0.13220806,-0.5052573,0.15500234,0.2247808,-0.034967,-0.1673402,0.2595008,-0.43919116,-0.12585671,-1.0408133,0.01450079,0.18503068,0.20399348,0.017833259,0.06751353,0.06582634,-0.25539657,-0.1865529,-0.24451698,-0.012240113,0.37488294,0.15584044,0.70114464,-0.4647235,-0.30577385,0.70681113,0.13899426,-0.49504542,-0.049105722,-0.6320879,-0.10815902,-0.49113733,-0.27149078,-0.009303221,0.38577807,-0.19661,-0.46956205,-0.26671195,0.4483703,0.23052193,0.21786484,-0.4217146,-0.18070228,0.055544622,-0.1144955,0.16611677,0.09480029,-0.28051248,-0.38325486,0.19729385,0.13770024,0.11311067,0.41994184,-0.1117821,-0.4829191,0.37382796,0.052892845,0.2071144,-0.853735,0.40524268,-0.11259664,0.32622358,0.20429568,-0.10454066,0.2215313,-0.061562873,0.18409616,-0.29708508,-0.6545296,-0.05610833,0.01580948,-0.07557004,-0.6611864,0.59886456,-0.34800526,-0.12988174,0.13035165,0.4490187,0.262385,-0.11325043,0.5403199,0.48035723,0.0018866142,0.05327353,0.7288868,0.25322828,0.09519151,-0.12061173,-0.06319626,-0.08309566,0,0,0,0,1
-0.25863174,0.27790335,0.28420544,0.24601157,0.030066745,-0.7496411,0.7478578,1.3769436,-0.05568493,-0.39510494,0.08257338,-0.4384789,-0.014074929,-0.010848452,0.1537861,-0.12091672,0.20682214,-0.61297184,-0.38450322,-1.2015601,-0.050595596,0.34681568,0.11159328,-0.2204776,0.16076133,0.19019824,-0.15179203,-0.2288736,-0.41652447,0.2359919,0.47762188,0.15130179,0.7377281,-0.6669647,-0.2856284,1.169447,0.34535027,-0.41388643,0.0002362153,-0.6683468,0.083249144,-0.5663395,-0.1677979,-0.21657015,0.6939986,-0.37135836,-0.2569858,-0.6412305,0.42458296,0.24098673,0.3015344,-0.32111087,-0.3226997,0.02792444,-0.3038989,0.28333935,0.1337991,-0.1497537,-0.36817482,0.21811594,0.16549721,0.23525143,0.5930846,-0.110576354,-0.8592408,0.5550932,0.10032634,0.42814004,-0.7968352,0.39881673,-0.14813995,0.3296715,0.25613764,0.17524758,0.5316307,-0.049213428,0.16030823,-0.3266134,-0.5401434,0.1924379,-0.05657451,-0.23622906,-0.68280184,0.7045891,-0.24312256,-0.16279304,0.3202529,0.6701195,0.43388307,-0.14110129,0.5760922,0.40337312,0.19297619,0.05955811,0.89459854,0.16013248,0.2493766,0.08444862,-0.2965131,-0.113014325,1,1,0,1,0
-0.15420346,0.19692361,0.1897028,0.056029018,0.190498,-0.50942457,0.26541063,1.0049877,-0.18237095,-0.15972142,-0.02621112,-0.50764436,0.10656169,0.11865033,0.14352448,-0.2910533,0.2934783,-0.5314834,-0.064804055,-1.1113425,0.11648579,0.13644695,0.070604175,-0.072544076,-0.0015057335,0.12918006,-0.24525197,-0.16845408,-0.26027903,0.06759874,0.30144948,0.15202866,0.52800894,-0.49297354,-0.26034302,0.7075833,0.13184819,-0.40192595,-0.07638428,-0.7809679,0.046148498,-0.5833783,-0.07050639,-0.0067653353,0.45617288,-0.1637211,-0.49797487,-0.25906062,0.22423452,0.2800017,0.22011264,-0.27409604,-0.083706826,0.03279578,-0.12806612,0.24408148,0.11295066,-0.13658454,-0.36635423,0.056890834,0.12105192,0.14251179,0.36427355,-0.08300956,-0.5238245,0.35143235,0.20380332,0.26607522,-0.8824491,0.42618755,-0.03697491,0.25982293,0.253173,-0.07359941,0.22868232,0.026802346,0.16189042,-0.15358,-0.50903225,0.004497635,0.0007486157,-0.13272144,-0.6285147,0.61770785,-0.16785769,-0.08047418,0.18843439,0.5553867,0.34907156,-0.14555717,0.5314814,0.42944628,-0.047165282,0.048978478,0.6662077,0.26378277,0.09243086,-0.18350288,0.13165103,-0.12292107,1,0,0,1,0
-0.077763334,0.26096538,0.11881164,0.13496758,0.093915164,-0.75044864,0.2760026,1.1732157,-0.02215964,-0.18280232,0.07553461,-0.42607513,0.10413236,0.23328051,0.038306966,-0.10422887,0.25720623,-0.5265813,-0.1606742,-1.0687435,0.027055517,0.24043931,0.22984664,-0.08858007,0.11957606,0.11437439,-0.23342633,-0.09241552,-0.17315406,0.09930149,0.3941838,0.08830772,0.6543412,-0.5610964,-0.38853905,0.8326761,0.25493672,-0.4814255,-0.05806911,-0.6727426,-0.05570841,-0.50269103,-0.18153568,-0.13538626,0.5472361,-0.19539785,-0.5142535,-0.3518841,0.422067,0.21731752,0.2544229,-0.35313615,-0.21511485,0.007517389,-0.113699056,0.20684029,0.0718914,-0.25326246,-0.3697646,0.09333591,0.09185385,0.075870425,0.44036564,-0.026498223,-0.5710042,0.41665393,0.09027139,0.17715922,-0.8541661,0.4395278,-0.15203646,0.30954167,0.14038305,-0.017044999,0.27595416,-0.025404196,0.21601301,-0.24371144,-0.67553484,-0.052466404,-0.021095918,-0.14028133,-0.7310676,0.6656107,-0.3255234,-0.14581372,0.17944166,0.50141364,0.2727889,-0.10265594,0.5810333,0.38746986,-0.0645634,0.01977778,0.7649855,0.19853736,0.11555097,-0.06973784,-0.04911905,-0.11245263,0,1,0,1,1
-0.20240845,0.1594311,0.19058461,0.07623029,0.15605873,-0.56696296,0.34861585,1.0478053,-0.14317858,-0.25138342,-0.031096004,-0.3433939,0.11909822,0.09532435,0.15027896,-0.2274802,0.17951405,-0.43784752,-0.18392861,-0.98862493,0.051035523,0.22487679,0.104007326,-0.16286059,0.09786831,0.079990186,-0.209542,-0.19301549,-0.21928889,0.08954172,0.33575195,0.106241524,0.4793198,-0.55242693,-0.29231206,0.8158129,0.22488476,-0.41592714,-0.037039306,-0.6330536,0.04245095,-0.4464119,-0.011590933,-0.10755074,0.49656862,-0.15442327,-0.3349999,-0.2863769,0.23647824,0.26103625,0.24431986,-0.25303468,-0.31363416,0.03278661,-0.24524118,0.23371246,0.06925916,-0.19606943,-0.35779822,0.09310134,0.12744902,0.24628262,0.3753876,-0.0659137,-0.5835678,0.40931317,0.1654101,0.256683,-0.76667655,0.4791175,-0.10271321,0.2672785,0.19675325,0.057464775,0.32378757,-0.0055574863,0.13777372,-0.21721919,-0.5583885,0.13678734,-0.0050240345,-0.1669034,-0.6424304,0.55092245,-0.16363545,-0.07906301,0.16923825,0.57367074,0.34414163,-0.05998292,0.41426837,0.3067843,-0.06627723,0.029886827,0.7073801,0.21228594,0.10805631,-0.15258484,0.037521947,-0.037722353,1,1,1,0,1
-0.16445707,0.1262968,0.28025088,0.17223221,0.10170692,-0.5601477,0.5020965,1.1289346,-0.09613544,-0.23242863,0.013957678,-0.3935242,0.13686763,0.111631274,0.10494285,-0.18270603,0.24065065,-0.5059568,-0.24445263,-1.0293376,0.0021246204,0.22661741,0.14502813,-0.14469017,0.1207375,0.14717492,-0.1806075,-0.104098305,-0.25736865,0.12794834,0.4033036,0.12892118,0.59366006,-0.54716545,-0.24837743,0.8971674,0.35797346,-0.45620564,-0.060857978,-0.6133923,0.015520692,-0.47181526,-0.053651284,-0.09237921,0.6796838,-0.18186739,-0.38261163,-0.32648546,0.3119297,0.18376589,0.2726156,-0.2355528,-0.24551563,-0.064426646,-0.35760748,0.25481263,0.101306506,-0.21898222,-0.3897943,0.17542553,0.11349887,0.19449025,0.5085787,-0.08907339,-0.62179863,0.44553918,0.13249157,0.31655926,-0.90623355,0.499866,-0.08707505,0.33087346,0.19790626,0.09325276,0.35743153,-0.05399825,0.25359365,-0.26898843,-0.5966424,0.14762871,-0.054946378,-0.26921463,-0.63497555,0.5418712,-0.19549848,-0.08183015,0.26014608,0.5756235,0.38639072,-0.11116953,0.50122356,0.41581395,-0.0070038796,0.07544481,0.76011926,0.24288191,0.07583522,-0.06944576,0.05025616,-0.1033215,1,0,1,1,0
-0.12281412,0.08131768,0.19963662,0.08190877,0.080753565,-0.5429891,0.5253695,1.1670693,-0.1422658,-0.22846295,-0.09246818,-0.35174456,0.09883789,0.038368758,0.15148702,-0.24491847,0.252438,-0.54343987,-0.19838999,-1.0960803,0.036560778,0.2595032,0.065380186,-0.17273527,0.20620622,0.23660214,-0.09739678,-0.1750198,-0.34267163,0.12621272,0.35818666,0.12675834,0.5380953,-0.6623966,-0.350948,0.99806577,0.31307995,-0.40855095,-0.08943937,-0.6914643,0.15532833,-0.5856176,0.051924925,-0.1455052,0.59532994,-0.26604357,-0.41915512,-0.41517997,0.24067271,0.15135245,0.32465777,-0.2347342,-0.34048048,0.009628194,-0.4498445,0.3598029,0.044023354,-0.1642179,-0.43943587,0.0867417,0.17496802,0.22600858,0.39314455,-0.0030916077,-0.6596164,0.37148005,0.05943448,0.3254251,-0.73577195,0.59210014,-0.15218365,0.36683458,0.22097275,0.16511337,0.44616872,0.017789409,0.17800307,-0.31240463,-0.64852065,0.29709387,-0.076798804,-0.35194466,-0.79832417,0.6135476,-0.2987392,0.0029269087,0.20081204,0.7395287,0.45219222,-0.124046445,0.52630603,0.40516895,-0.06893089,0.04603021,0.7227294,0.19979174,0.105366096,-0.14542703,-0.0647,-0.07687059,0,1,1,0,0
-0.1796506,0.21077518,0.17963381,0.24905218,0.14022171,-0.60004884,0.465408,1.1261796,-0.13122489,-0.18984582,0.050409544,-0.43281138,0.13394241,0.10717757,-0.039945018,-0.11739392,0.27527413,-0.53564566,-0.21980268,-1.1018932,0.027000893,0.2135642,0.22074467,-0.16873318,0.22192381,0.04585174,-0.21227595,-0.20097338,-0.3254817,0.034227796,0.41416028,0.14691505,0.6381912,-0.63479406,-0.3079003,0.9538128,0.23143326,-0.45320478,-0.051300727,-0.6326686,0.004460561,-0.5158569,-0.17714402,-0.14310713,0.62016463,-0.25639176,-0.4034269,-0.3857344,0.3707847,0.25954807,0.2814002,-0.31770477,-0.33053273,-0.017562708,-0.23732136,0.1306446,0.054469448,-0.2916647,-0.4586869,0.18526998,0.17421828,0.12269714,0.48276064,-0.0963028,-0.5906183,0.33469823,0.11111043,0.32763666,-0.8872404,0.5286123,-0.15346356,0.31864733,0.23331812,0.0019458917,0.29188764,-0.06651982,0.20156924,-0.32166263,-0.62722254,0.11177486,-0.023739565,-0.3476895,-0.6977371,0.6237567,-0.30590352,-0.14318722,0.23622511,0.56062114,0.33840534,-0.11925032,0.50318074,0.52612114,0.07263871,0.102233104,0.8595749,0.1815602,0.065999195,-0.032853637,-0.028125748,-0.09766493,1,1,1,0,0
-0.14095977,0.22649069,0.10140414,0.01938165,0.19359075,-0.63146406,0.28914216,1.1785166,-0.10821602,-0.24287792,-0.003931834,-0.36196366,0.074469626,0.17837864,0.05874726,-0.056220736,0.114926696,-0.42565086,-0.10633245,-1.0195956,0.0047331587,0.23336373,0.1804783,-0.19952846,0.17832263,0.14316435,-0.2713019,-0.20676613,-0.06272525,-0.006811049,0.32358342,0.07427964,0.5023872,-0.49974638,-0.25609666,0.9121619,0.09689549,-0.50070524,-0.12701423,-0.63973075,-0.020281,-0.47686213,-0.15218814,-0.15258849,0.3938694,-0.18528554,-0.43452048,-0.36599192,0.3341225,0.2282094,0.21653189,-0.35412973,-0.3826744,0.16704352,-0.19729859,0.21662886,-0.04082893,-0.3117744,-0.33645198,0.06751651,0.14282057,0.25058728,0.4196181,-0.039538287,-0.5416833,0.395725,0.20123696,0.22146513,-0.8417888,0.4701466,-0.10505734,0.2879166,0.08391975,-0.021778867,0.22356673,-0.0033612873,0.1874449,-0.279821,-0.6264398,0.045378495,-0.057426225,-0.050460413,-0.7336788,0.58168125,-0.20672409,-0.14071772,0.15199335,0.6832053,0.22360393,-0.1815626,0.398671,0.39079413,-0.11052891,0.051222857,0.72940177,0.2126141,0.13327718,-0.14020304,-0.111502044,0.03733565,0,1,0,0,0
-0.2249281,0.26885322,0.14000793,0.22536162,0.1069162,-0.5522561,0.27721873,0.9191252,-0.048674166,-0.098407656,0.09944199,-0.39862737,0.22708042,0.10801634,-0.12821834,-0.08168211,0.20874527,-0.31091952,-0.038221713,-0.844811,-0.009511545,0.20127872,0.15155609,-0.15229683,0.16158319,-0.061213557,-0.30760106,-0.27228445,-0.2755287,-0.12632486,0.31439486,0.1612929,0.4591807,-0.39564416,-0.17770976,0.71646905,0.01832842,-0.4404514,-0.07463338,-0.5377238,-0.1451159,-0.32315078,-0.20408355,-0.059840865,0.4993121,-0.23590331,-0.318947,-0.20799927,0.35968906,0.24305788,0.16108541,-0.4314711,-0.36690113,0.063732505,-0.27925745,0.064070225,0.102254935,-0.4006461,-0.42731604,0.19439346,0.18660988,0.1511078,0.29706833,-0.09318489,-0.3911402,0.34496486,0.07676319,0.2503731,-0.71905535,0.4837718,-0.2307816,0.17405479,0.2799376,-0.0518495,0.19724137,-0.032954525,0.081182316,-0.35486084,-0.62260896,0.102608755,0.0010144729,-0.1712082,-0.535247,0.5383006,-0.21758282,-0.14229834,0.07068318,0.49373594,0.17589352,-0.008573051,0.33360213,0.5036973,0.009693544,0.19364601,0.7551783,0.26557902,0.09019373,-0.15885034,-0.081299596,-0.03957156,1,1,1,0,0
-0.21858831,0.29107645,0.14835255,0.12144062,0.065391995,-0.66933227,0.22317521,1.1218059,-0.022484872,-0.15839525,0.11659774,-0.4984239,0.13588801,0.29083243,0.044079162,-0.1229167,0.19898747,-0.4686812,-0.18122777,-1.0742702,-0.013214462,0.19343795,0.21861923,-0.026316034,0.15938759,0.11327793,-0.19617616,-0.10245208,-0.14783008,-0.07162332,0.3781635,0.13514882,0.73691314,-0.35320944,-0.29942194,0.7400776,0.26716492,-0.5820548,-0.060439304,-0.64916694,-0.11602964,-0.4673017,-0.23149125,-0.108464465,0.38623896,-0.250893,-0.46896806,-0.293004,0.37347338,0.2205359,0.21872965,-0.35947993,-0.17862022,0.055527147,-0.18928665,0.22885989,0.0016144274,-0.28998664,-0.43597057,0.19500175,0.16265057,0.17440273,0.4469948,-0.1103138,-0.47599804,0.46586353,0.04987811,0.20692351,-0.95417416,0.4747176,-0.095509864,0.36039302,0.1702212,-0.09557675,0.17237109,-0.15147643,0.3085666,-0.32271662,-0.6636676,-0.0439531,0.008237021,-0.0892723,-0.7734696,0.5826696,-0.34666905,-0.15003824,0.18639228,0.5604412,0.32248265,-0.18665156,0.5063261,0.52344316,-0.12322646,0.052312113,0.75055546,0.26864892,0.09132532,-0.118723646,-0.034936685,-0.09412305,0,1,0,0,1
-0.09076724,0.15767178,0.17332126,0.1994807,0.16351233,-0.53957665,0.32591474,0.9778263,-0.08917699,-0.1751354,-0.046011176,-0.4772609,0.0630657,0.05468855,0.07286202,-0.25540337,0.19310427,-0.4898453,-0.109237775,-0.9492737,0.083743624,0.14838491,0.10058431,-0.17459404,0.11832846,0.09508098,-0.253238,-0.1696164,-0.2580801,0.15568013,0.32096323,0.15271416,0.45042336,-0.46220902,-0.2526669,0.79340976,0.15180649,-0.313865,-0.045404546,-0.64815,0.100754924,-0.4799714,-0.12543775,-0.058115713,0.46003696,-0.19375734,-0.35287237,-0.3441797,0.29707527,0.21299033,0.21856804,-0.3123535,-0.20850846,-0.015919482,-0.16267917,0.17817,0.100179374,-0.17332545,-0.35553387,0.06525432,0.1471459,0.16358474,0.38834578,-0.09148719,-0.5599484,0.36279762,0.17228694,0.26295742,-0.68205416,0.3755444,-0.14402501,0.16443442,0.24156207,0.017255504,0.28850383,0.035808988,0.09267635,-0.19558054,-0.4839932,0.0583048,-0.030861435,-0.2178766,-0.56191367,0.5348087,-0.14111045,-0.120827965,0.18476172,0.49295208,0.33188343,-0.09250134,0.4601664,0.37929955,0.06297883,0.03299599,0.716456,0.1957551,0.07182781,-0.059124224,0.06373512,-0.07881298,0,0,0,1,1
-0.19760588,0.11512765,0.25204775,0.17174947,0.16849875,-0.5908465,0.46017295,1.0898516,-0.23662001,-0.3365644,-0.12080411,-0.51758885,0.054621384,0.12537955,0.21219775,-0.3051176,0.23217033,-0.4763036,-0.2324852,-1.1944733,0.042310543,0.22514498,0.13405453,-0.1681687,0.052278075,0.12790357,-0.27044097,-0.18157138,-0.22761545,0.20418513,0.5030453,0.16904853,0.60213757,-0.54980385,-0.36074513,0.93255776,0.3809751,-0.41754165,-0.08472083,-0.7451123,0.16962358,-0.49825907,0.048958093,-0.12631227,0.5899871,-0.15235454,-0.33648783,-0.40084738,0.28608376,0.26532495,0.19984016,-0.23817414,-0.25490904,0.04114193,-0.30428424,0.28234845,0.15088163,-0.19000313,-0.3548915,0.099894345,0.1884453,0.36809528,0.5444023,-0.1691374,-0.66675025,0.51526666,0.2299074,0.32290787,-0.88009876,0.47935638,-0.10432647,0.23462734,0.29540637,0.15933135,0.37250546,0.0077881417,0.10809843,-0.16675104,-0.52913356,0.12430958,0.026062591,-0.21449664,-0.60909,0.5965895,-0.14265825,-0.09497401,0.32534984,0.65902406,0.38027826,-0.057478555,0.45613092,0.41144103,-0.037673645,0.029286975,0.7836298,0.18761902,0.09584059,-0.07885814,0.17423831,-0.04737435,0,0,1,1,0
-0.055932105,0.27895343,0.1831785,0.18123855,0.09607516,-0.54430956,0.5557662,1.1555023,0.15045893,-0.19983315,0.057248455,-0.41453803,0.06799884,-0.035320036,-0.054453384,-0.1549929,0.12798621,-0.59444976,-0.14800856,-0.9316449,0.053222653,0.21494392,0.00069794664,-0.10825151,0.17643593,0.18796319,-0.236372,-0.2631469,-0.3647214,0.15925683,0.3046284,0.23266979,0.5112448,-0.5322165,-0.2549211,0.93403375,0.115118146,-0.36043075,0.08335062,-0.6054791,0.0246815,-0.5565978,-0.26848835,-0.14144015,0.48002377,-0.31506056,-0.3670709,-0.4546288,0.4066,0.22407255,0.36433643,-0.4126368,-0.22426602,-0.03855957,-0.1524449,0.18066467,0.026323453,-0.1438586,-0.40871128,0.14023684,0.0910804,0.10270532,0.41744396,-0.101750836,-0.66541857,0.3700729,0.044091236,0.2955189,-0.68259656,0.2778371,-0.12610254,0.2445671,0.15736133,-0.039596897,0.29210913,-0.09514226,0.12527692,-0.31387237,-0.57158434,0.154824,-0.08555945,-0.23366894,-0.6657925,0.582559,-0.20953394,-0.20170979,0.21007296,0.5809962,0.42549688,-0.2318619,0.5768561,0.43663934,0.15921095,0.0027024753,0.7195874,0.23886517,0.048594993,0.05208456,-0.19121312,-0.051890418,0,1,0,0,0
-0.12953608,0.26068422,0.21417336,0.22046193,0.10637901,-0.65798146,0.5172191,1.1217887,-0.013881301,-0.20942245,0.06495135,-0.48552775,0.050730992,0.11461414,0.057849124,-0.28481555,0.19945116,-0.5560861,-0.27714607,-1.0620304,0.070472814,0.2331681,0.087241136,-0.04073532,0.11795776,0.08717109,-0.151464,-0.17069452,-0.345905,0.16176426,0.43823323,0.20798501,0.69243515,-0.56283915,-0.33389336,0.8502655,0.31375536,-0.38824272,0.053349417,-0.6969458,-0.04441058,-0.53513736,-0.27512667,-0.08481041,0.41936013,-0.24085681,-0.3551408,-0.42957658,0.45524508,0.282323,0.2697311,-0.3464791,-0.15650298,-0.062162675,-0.07452249,0.200431,0.1648952,-0.097924404,-0.38560387,0.17417353,0.15113926,0.108681835,0.4772898,-0.17540409,-0.7046055,0.47870728,0.04778744,0.28280035,-0.8039119,0.28441417,-0.10504387,0.2723111,0.23662695,-0.026544102,0.37552145,-0.115488805,0.15338083,-0.2395932,-0.6104335,0.03917487,0.00907553,-0.14877798,-0.7005955,0.6033129,-0.26062763,-0.15708527,0.22664113,0.48223794,0.42494383,-0.13615812,0.62040997,0.3718586,0.15656337,-0.112343036,0.78265643,0.21037155,0.10442048,0.04185522,-0.08969883,-0.10650391,0,0,0,0,0
-0.07736105,0.19348215,0.19283208,0.25826186,0.1353994,-0.6270641,0.5880738,1.3177122,0.0016063452,-0.23454931,0.13490205,-0.44637516,0.17772242,0.1736129,-0.035544634,-0.03153663,0.25516254,-0.63235974,-0.2140294,-1.1829759,-0.09233034,0.27226475,0.19164945,-0.21477827,0.21007057,0.2115724,-0.27478972,-0.1314213,-0.21563771,0.10039418,0.4682866,0.16816463,0.68021256,-0.6253723,-0.34793094,1.0394611,0.30681998,-0.5578991,-0.05652881,-0.64699286,0.009298717,-0.5919839,-0.18107384,-0.15469852,0.76848555,-0.19265693,-0.51203555,-0.4477197,0.49472263,0.16292669,0.36975563,-0.38947347,-0.21652938,-0.07443353,-0.3055377,0.21998978,0.010170388,-0.20410705,-0.438206,0.17790781,0.13914552,0.093792975,0.5820069,0.0012603521,-0.66101146,0.45726937,0.061262902,0.36634868,-1.0417167,0.46379775,-0.1469361,0.3714629,0.2093942,0.022983607,0.31713182,-0.22899136,0.26577276,-0.33745557,-0.6740306,0.108797476,-0.08112812,-0.34458706,-0.9009447,0.65241855,-0.27059093,-0.23141615,0.34340525,0.6159184,0.44615665,-0.18445629,0.63125753,0.5429423,0.043754384,0.10479059,0.8424179,0.14231275,0.09194943,0.054652173,-0.09730741,-0.107868,0,1,0,1,1
